customer_id,customer_name,country,channel_type,size,annual_volume_usd
CUST_1763,Distributor_1763,UK,Distributor,Small,537001.15
CUST_1764,Distributor_1764,India,Retail Store,Small,1054845.12
CUST_1765,Distributor_1765,South Korea,Direct-to-Consumer,Medium,244180.44
CUST_1766,Distributor_1766,UK,Retail Store,Small,1089012.72
CUST_1767,Distributor_1767,UK,Distributor,Small,205444.39
CUST_1768,Distributor_1768,Germany,Direct-to-Consumer,Small,1709356.2
CUST_1769,Distributor_1769,Germany,Online Retail,Medium,1184356.98
CUST_1770,Distributor_1770,UK,Online Retail,Small,363157.71
CUST_1771,Distributor_1771,UK,Online Retail,Medium,1803535.39
CUST_1772,Distributor_1772,Japan,Retail Store,Medium,666619.49
CUST_1773,Distributor_1773,Vietnam,Direct-to-Consumer,Small,1822211.67
CUST_1774,Distributor_1774,Japan,Direct-to-Consumer,Small,631113.37
CUST_1775,Distributor_1775,USA,Direct-to-Consumer,Small,1525079.62
CUST_1776,Distributor_1776,UK,Online Retail,Medium,1406800.19
CUST_1777,Distributor_1777,Vietnam,Online Retail,Medium,686032.0
CUST_1778,Distributor_1778,Japan,Direct-to-Consumer,Medium,913517.27
CUST_1779,Distributor_1779,Vietnam,Retail Store,Medium,304188.6
CUST_1780,Distributor_1780,Vietnam,Direct-to-Consumer,Medium,1972317.14
CUST_1781,Distributor_1781,USA,Direct-to-Consumer,Medium,90967.86
CUST_1782,Distributor_1782,Vietnam,Direct-to-Consumer,Small,795159.17
CUST_1783,Distributor_1783,Germany,Online Retail,Medium,219077.81
CUST_1784,Distributor_1784,Germany,Direct-to-Consumer,Small,1287385.11
CUST_1785,Distributor_1785,UAE,Retail Store,Medium,310706.53
CUST_1786,Distributor_1786,UK,Direct-to-Consumer,Medium,918284.35
CUST_1787,Distributor_1787,India,Retail Store,Small,758637.67
CUST_1788,Distributor_1788,Japan,Direct-to-Consumer,Small,1275579.23
CUST_1789,Distributor_1789,Vietnam,Distributor,Medium,1542366.78
CUST_1790,Distributor_1790,Japan,Retail Store,Small,113279.6
CUST_1791,Distributor_1791,South Korea,Retail Store,Medium,174399.38
CUST_1792,Distributor_1792,UAE,Direct-to-Consumer,Medium,446801.59
CUST_1793,Distributor_1793,Vietnam,Direct-to-Consumer,Medium,1303415.96
CUST_1794,Distributor_1794,India,Direct-to-Consumer,Medium,840039.68
CUST_1795,Distributor_1795,UK,Online Retail,Medium,897335.38
CUST_1796,Distributor_1796,UAE,Distributor,Small,1494695.07
CUST_1797,Distributor_1797,USA,Retail Store,Medium,686129.99
CUST_1798,Distributor_1798,Japan,Online Retail,Small,1003993.15
CUST_1799,Distributor_1799,India,Direct-to-Consumer,Small,1497621.38
CUST_1800,Distributor_1800,India,Retail Store,Small,499253.95
CUST_1801,Distributor_1801,India,Online Retail,Medium,377639.1
CUST_1802,Distributor_1802,Vietnam,Distributor,Small,1910193.16
CUST_1803,Distributor_1803,Japan,Retail Store,Small,1774469.68
CUST_1804,Distributor_1804,Japan,Retail Store,Medium,710942.31
CUST_1805,Distributor_1805,USA,Direct-to-Consumer,Small,1417140.3
CUST_1806,Distributor_1806,USA,Direct-to-Consumer,Medium,550005.4
CUST_1807,Distributor_1807,Japan,Distributor,Small,1339618.22
CUST_1808,Distributor_1808,Vietnam,Distributor,Medium,1513145.01
CUST_1809,Distributor_1809,Vietnam,Online Retail,Medium,1028793.54
CUST_1810,Distributor_1810,USA,Distributor,Small,751453.73
CUST_1811,Distributor_1811,Germany,Direct-to-Consumer,Medium,1735514.22
CUST_1812,Distributor_1812,UAE,Direct-to-Consumer,Small,625144.36
CUST_1813,Distributor_1813,UAE,Retail Store,Medium,1409474.2
CUST_1814,Distributor_1814,Germany,Online Retail,Medium,1993777.9
CUST_1815,Distributor_1815,Vietnam,Direct-to-Consumer,Small,1121948.65
CUST_1816,Distributor_1816,India,Distributor,Medium,1754326.66
CUST_1817,Distributor_1817,Japan,Distributor,Small,1137492.95
CUST_1818,Distributor_1818,UK,Distributor,Small,657194.78
CUST_1819,Distributor_1819,UK,Distributor,Medium,965343.34
CUST_1820,Distributor_1820,UAE,Retail Store,Small,1249376.03
CUST_1821,Distributor_1821,Germany,Distributor,Small,630825.83
CUST_1822,Distributor_1822,USA,Direct-to-Consumer,Medium,442742.3
CUST_1823,Distributor_1823,India,Retail Store,Medium,698822.48
CUST_1824,Distributor_1824,Vietnam,Retail Store,Medium,63927.06
CUST_1825,Distributor_1825,UK,Retail Store,Medium,399369.64
CUST_1826,Distributor_1826,South Korea,Direct-to-Consumer,Small,546759.98
CUST_1827,Distributor_1827,Vietnam,Online Retail,Small,147841.93
CUST_1828,Distributor_1828,UAE,Online Retail,Small,1924758.35
CUST_1829,Distributor_1829,USA,Online Retail,Small,126755.67
CUST_1830,Distributor_1830,UAE,Distributor,Medium,87923.7
CUST_1831,Distributor_1831,UAE,Distributor,Small,1231498.79
CUST_1832,Distributor_1832,India,Online Retail,Medium,615997.46
CUST_1833,Distributor_1833,USA,Retail Store,Medium,1535685.29
CUST_1834,Distributor_1834,Germany,Retail Store,Medium,1594386.42
CUST_1835,Distributor_1835,UAE,Online Retail,Small,808956.81
CUST_1836,Distributor_1836,South Korea,Online Retail,Medium,1581120.27
CUST_1837,Distributor_1837,Vietnam,Retail Store,Small,1857469.75
CUST_1838,Distributor_1838,UAE,Retail Store,Medium,148489.42
CUST_1839,Distributor_1839,Vietnam,Online Retail,Medium,1919800.15
CUST_1840,Distributor_1840,USA,Online Retail,Small,682441.31
CUST_1841,Distributor_1841,USA,Online Retail,Medium,839688.75
CUST_1842,Distributor_1842,South Korea,Online Retail,Medium,1650153.99
CUST_1843,Distributor_1843,Japan,Online Retail,Small,351315.62
CUST_1844,Distributor_1844,Germany,Direct-to-Consumer,Small,174606.84
CUST_1845,Distributor_1845,UK,Direct-to-Consumer,Small,219585.69
CUST_1846,Distributor_1846,UAE,Distributor,Medium,1440120.62
CUST_1847,Distributor_1847,Japan,Online Retail,Medium,1163165.18
CUST_1848,Distributor_1848,South Korea,Distributor,Medium,1269171.44
CUST_1849,Distributor_1849,Japan,Retail Store,Small,228085.18
CUST_1850,Distributor_1850,USA,Online Retail,Small,1887624.31
CUST_1851,Distributor_1851,Japan,Retail Store,Medium,552382.4
CUST_1852,Distributor_1852,UK,Distributor,Small,1509962.03
CUST_1853,Distributor_1853,South Korea,Distributor,Small,610646.84
CUST_1854,Distributor_1854,Vietnam,Online Retail,Medium,1771100.14
CUST_1855,Distributor_1855,UK,Retail Store,Small,1956040.3
CUST_1856,Distributor_1856,UK,Online Retail,Small,1697773.86
CUST_1857,Distributor_1857,UAE,Online Retail,Small,1110384.79
CUST_1858,Distributor_1858,South Korea,Direct-to-Consumer,Small,226590.96
CUST_1859,Distributor_1859,Vietnam,Distributor,Small,773398.74
CUST_1860,Distributor_1860,USA,Distributor,Medium,76640.29
CUST_1861,Distributor_1861,Japan,Direct-to-Consumer,Small,892023.84
CUST_1862,Distributor_1862,South Korea,Retail Store,Small,704894.8
CUST_1863,Distributor_1863,Germany,Direct-to-Consumer,Medium,717035.4
CUST_1864,Distributor_1864,UK,Online Retail,Medium,415633.69
CUST_1865,Distributor_1865,South Korea,Direct-to-Consumer,Small,558656.03
CUST_1866,Distributor_1866,UAE,Retail Store,Small,405023.1
CUST_1867,Distributor_1867,South Korea,Direct-to-Consumer,Small,1935588.6
CUST_1868,Distributor_1868,USA,Online Retail,Small,1325975.6
CUST_1869,Distributor_1869,UAE,Distributor,Small,1742560.27
CUST_1870,Distributor_1870,Germany,Retail Store,Small,1336987.23
CUST_1871,Distributor_1871,Japan,Online Retail,Small,942905.58
CUST_1872,Distributor_1872,Vietnam,Distributor,Medium,1450427.5
CUST_1873,Distributor_1873,UK,Retail Store,Medium,1918369.33
CUST_1874,Distributor_1874,Japan,Direct-to-Consumer,Small,1395740.08
CUST_1875,Distributor_1875,Germany,Retail Store,Small,914706.25
CUST_1876,Distributor_1876,Japan,Distributor,Medium,387396.55
CUST_1877,Distributor_1877,UAE,Distributor,Small,1486122.69
CUST_1878,Distributor_1878,USA,Online Retail,Small,1652417.21
CUST_1879,Distributor_1879,Germany,Retail Store,Medium,665484.77
CUST_1880,Distributor_1880,India,Retail Store,Medium,1436762.17
CUST_1881,Distributor_1881,India,Retail Store,Small,1951063.33
CUST_1882,Distributor_1882,Germany,Retail Store,Small,1068868.78
CUST_1883,Distributor_1883,UAE,Online Retail,Medium,521122.49
CUST_1884,Distributor_1884,South Korea,Distributor,Medium,1707395.67
CUST_1885,Distributor_1885,UAE,Retail Store,Medium,1369900.94
CUST_1886,Distributor_1886,South Korea,Retail Store,Small,1973650.43
CUST_1887,Distributor_1887,UAE,Retail Store,Small,1691162.91
CUST_1888,Distributor_1888,Vietnam,Distributor,Small,863913.67
CUST_1889,Distributor_1889,India,Distributor,Medium,310867.38
CUST_1890,Distributor_1890,UK,Direct-to-Consumer,Medium,184409.36
CUST_1891,Distributor_1891,Vietnam,Retail Store,Medium,1259457.96
CUST_1892,Distributor_1892,Vietnam,Online Retail,Small,224653.75
CUST_1893,Distributor_1893,UK,Direct-to-Consumer,Small,466408.57
CUST_1894,Distributor_1894,UK,Distributor,Small,64414.21
CUST_1895,Distributor_1895,Germany,Direct-to-Consumer,Medium,812288.98
CUST_1896,Distributor_1896,Germany,Online Retail,Medium,865774.32
CUST_1897,Distributor_1897,UAE,Distributor,Medium,182672.76
CUST_1898,Distributor_1898,USA,Direct-to-Consumer,Medium,572195.33
CUST_1899,Distributor_1899,UAE,Online Retail,Medium,1723729.73
CUST_1900,Distributor_1900,Germany,Direct-to-Consumer,Medium,1306745.87
CUST_1901,Distributor_1901,USA,Retail Store,Medium,168765.81
CUST_1902,Distributor_1902,India,Direct-to-Consumer,Medium,1566549.1
CUST_1903,Distributor_1903,India,Retail Store,Small,1402086.2
CUST_1904,Distributor_1904,South Korea,Distributor,Medium,317252.97
CUST_1905,Distributor_1905,Vietnam,Online Retail,Small,920336.4
CUST_1906,Distributor_1906,UK,Online Retail,Small,1710991.16
CUST_1907,Distributor_1907,Germany,Online Retail,Medium,1341519.93
CUST_1908,Distributor_1908,USA,Direct-to-Consumer,Small,943028.27
CUST_1909,Distributor_1909,UK,Distributor,Small,1158123.8
CUST_1910,Distributor_1910,India,Distributor,Medium,558382.11
CUST_1911,Distributor_1911,Vietnam,Retail Store,Small,1783551.19
CUST_1912,Distributor_1912,South Korea,Direct-to-Consumer,Small,1443196.38
CUST_1913,Distributor_1913,Japan,Online Retail,Medium,504074.19
CUST_1914,Distributor_1914,Japan,Direct-to-Consumer,Small,1862816.74
CUST_1915,Distributor_1915,India,Direct-to-Consumer,Small,679479.1
CUST_1916,Distributor_1916,Japan,Online Retail,Medium,1130260.0
CUST_1917,Distributor_1917,UK,Distributor,Medium,1742019.09
CUST_1918,Distributor_1918,UAE,Retail Store,Medium,1261157.33
CUST_1919,Distributor_1919,USA,Distributor,Small,1547141.0
CUST_1920,Distributor_1920,Vietnam,Online Retail,Small,125576.02
CUST_1921,Distributor_1921,UAE,Retail Store,Medium,1310494.38
CUST_1922,Distributor_1922,India,Retail Store,Medium,541023.19
CUST_1923,Distributor_1923,UAE,Distributor,Small,208822.07
CUST_1924,Distributor_1924,Japan,Retail Store,Medium,628248.3
CUST_1925,Distributor_1925,India,Distributor,Medium,1398704.63
CUST_1926,Distributor_1926,UAE,Distributor,Medium,251272.47
CUST_1927,Distributor_1927,UAE,Online Retail,Small,1760398.75
CUST_1928,Distributor_1928,UK,Distributor,Medium,570930.94
CUST_1929,Distributor_1929,UK,Direct-to-Consumer,Small,1742599.2
CUST_1930,Distributor_1930,UAE,Retail Store,Small,1304053.49
CUST_1931,Distributor_1931,Vietnam,Distributor,Medium,146152.52
CUST_1932,Distributor_1932,South Korea,Retail Store,Small,1803854.42
CUST_1933,Distributor_1933,India,Online Retail,Medium,1888816.43
CUST_1934,Distributor_1934,Vietnam,Distributor,Medium,935155.97
CUST_1935,Distributor_1935,UK,Retail Store,Medium,1485044.79
CUST_1936,Distributor_1936,Japan,Direct-to-Consumer,Medium,382672.19
CUST_1937,Distributor_1937,Vietnam,Online Retail,Small,563925.39
CUST_1938,Distributor_1938,UAE,Retail Store,Small,1325729.9
CUST_1939,Distributor_1939,UK,Distributor,Medium,1464386.46
CUST_1940,Distributor_1940,India,Distributor,Medium,728175.69
CUST_1941,Distributor_1941,India,Distributor,Small,1652586.68
CUST_1942,Distributor_1942,South Korea,Distributor,Medium,1052742.67
CUST_1943,Distributor_1943,USA,Distributor,Small,1965841.03
CUST_1944,Distributor_1944,Japan,Distributor,Small,1197313.09
CUST_1945,Distributor_1945,Germany,Online Retail,Small,1661461.11
CUST_1946,Distributor_1946,USA,Retail Store,Small,1658818.87
CUST_1947,Distributor_1947,UK,Distributor,Small,964598.63
CUST_1948,Distributor_1948,Germany,Retail Store,Small,586581.72
CUST_1949,Distributor_1949,UAE,Direct-to-Consumer,Medium,178807.85
CUST_1950,Distributor_1950,UK,Retail Store,Medium,1963037.48
CUST_1951,Distributor_1951,UK,Retail Store,Small,1380897.87
CUST_1952,Distributor_1952,India,Direct-to-Consumer,Small,648515.59
CUST_1953,Distributor_1953,South Korea,Direct-to-Consumer,Medium,294239.9
CUST_1954,Distributor_1954,South Korea,Direct-to-Consumer,Medium,73240.07
CUST_1955,Distributor_1955,Vietnam,Direct-to-Consumer,Medium,1787122.69
CUST_1956,Distributor_1956,India,Retail Store,Medium,1013259.34
CUST_1957,Distributor_1957,India,Retail Store,Medium,1651455.87
CUST_1958,Distributor_1958,USA,Distributor,Medium,317592.94
CUST_1959,Distributor_1959,UK,Distributor,Small,524200.96
CUST_1960,Distributor_1960,Vietnam,Distributor,Small,701109.82
CUST_1961,Distributor_1961,Vietnam,Direct-to-Consumer,Small,1649989.63
CUST_1962,Distributor_1962,UAE,Distributor,Small,1052345.57
CUST_1963,Distributor_1963,Vietnam,Online Retail,Small,717670.49
CUST_1964,Distributor_1964,India,Online Retail,Medium,1383386.99
CUST_1965,Distributor_1965,Germany,Online Retail,Small,413850.69
CUST_1966,Distributor_1966,Japan,Distributor,Small,832238.54
CUST_1967,Distributor_1967,Vietnam,Retail Store,Medium,1688678.95
CUST_1968,Distributor_1968,Japan,Retail Store,Small,263507.4
CUST_1969,Distributor_1969,USA,Online Retail,Medium,687140.84
CUST_1970,Distributor_1970,UK,Retail Store,Medium,1989811.16
CUST_1971,Distributor_1971,South Korea,Direct-to-Consumer,Medium,1483695.61
CUST_1972,Distributor_1972,UK,Online Retail,Small,1445460.4
CUST_1973,Distributor_1973,Germany,Online Retail,Small,451469.88
CUST_1974,Distributor_1974,India,Online Retail,Medium,1403033.17
CUST_1975,Distributor_1975,USA,Distributor,Medium,1724270.21
CUST_1976,Distributor_1976,USA,Retail Store,Small,1050028.96
CUST_1977,Distributor_1977,UK,Retail Store,Medium,1635059.39
CUST_1978,Distributor_1978,India,Retail Store,Small,1564942.81
CUST_1979,Distributor_1979,Germany,Retail Store,Small,1677193.59
CUST_1980,Distributor_1980,Vietnam,Direct-to-Consumer,Medium,1019596.93
CUST_1981,Distributor_1981,USA,Distributor,Small,1298872.18
CUST_1982,Distributor_1982,UK,Retail Store,Medium,114373.28
CUST_1983,Distributor_1983,UAE,Distributor,Medium,374681.92
CUST_1984,Distributor_1984,Vietnam,Direct-to-Consumer,Medium,474571.35
CUST_1985,Distributor_1985,USA,Direct-to-Consumer,Medium,1833928.15
CUST_1986,Distributor_1986,Vietnam,Direct-to-Consumer,Medium,1846230.57
CUST_1987,Distributor_1987,Vietnam,Distributor,Small,1827980.97
CUST_1988,Distributor_1988,Japan,Direct-to-Consumer,Medium,544089.83
CUST_1989,Distributor_1989,South Korea,Online Retail,Medium,1382687.36
CUST_1990,Distributor_1990,Germany,Distributor,Medium,1012143.07
CUST_1991,Distributor_1991,India,Distributor,Medium,840669.77
CUST_1992,Distributor_1992,USA,Retail Store,Small,1968665.33
CUST_1993,Distributor_1993,South Korea,Distributor,Small,1150958.46
CUST_1994,Distributor_1994,USA,Retail Store,Medium,554975.13
CUST_1995,Distributor_1995,Japan,Retail Store,Medium,251776.37
CUST_1996,Distributor_1996,Vietnam,Direct-to-Consumer,Medium,1246682.22
CUST_1997,Distributor_1997,Germany,Direct-to-Consumer,Small,933122.55
CUST_1998,Distributor_1998,Germany,Direct-to-Consumer,Small,1065727.28
CUST_1999,Distributor_1999,UAE,Direct-to-Consumer,Medium,642283.34
CUST_2000,Distributor_2000,Vietnam,Retail Store,Medium,1170435.29
CUST_2001,Distributor_2001,Vietnam,Distributor,Medium,1601377.83
CUST_2002,Distributor_2002,UK,Direct-to-Consumer,Small,932115.18
CUST_2003,Distributor_2003,Germany,Direct-to-Consumer,Medium,240339.57
CUST_2004,Distributor_2004,India,Retail Store,Small,511856.47
CUST_2005,Distributor_2005,UAE,Retail Store,Small,1328850.5
CUST_2006,Distributor_2006,Germany,Distributor,Medium,475691.07
CUST_2007,Distributor_2007,UAE,Retail Store,Medium,568897.67
CUST_2008,Distributor_2008,Germany,Distributor,Medium,890418.27
CUST_2009,Distributor_2009,UAE,Online Retail,Medium,1673162.53
CUST_2010,Distributor_2010,Vietnam,Retail Store,Medium,407676.1
CUST_2011,Distributor_2011,South Korea,Retail Store,Small,1960913.12
CUST_2012,Distributor_2012,South Korea,Direct-to-Consumer,Medium,307023.32
CUST_2013,Distributor_2013,South Korea,Distributor,Small,258706.81
CUST_2014,Distributor_2014,Germany,Direct-to-Consumer,Medium,1643358.84
CUST_2015,Distributor_2015,Japan,Direct-to-Consumer,Medium,888778.33
CUST_2016,Distributor_2016,India,Retail Store,Medium,1168192.06
CUST_2017,Distributor_2017,USA,Online Retail,Small,1884464.18
CUST_2018,Distributor_2018,USA,Online Retail,Medium,516697.96
CUST_2019,Distributor_2019,USA,Retail Store,Small,181205.0
CUST_2020,Distributor_2020,India,Retail Store,Medium,57219.69
CUST_2021,Distributor_2021,Vietnam,Retail Store,Medium,551447.08
CUST_2022,Distributor_2022,Germany,Retail Store,Medium,1377093.3
CUST_2023,Distributor_2023,Germany,Distributor,Small,334888.3
CUST_2024,Distributor_2024,South Korea,Distributor,Small,1874078.41
CUST_2025,Distributor_2025,Vietnam,Retail Store,Small,1212285.01
CUST_2026,Distributor_2026,India,Distributor,Medium,1180213.62
CUST_2027,Distributor_2027,USA,Online Retail,Small,1648370.16
CUST_2028,Distributor_2028,Japan,Retail Store,Small,199751.58
CUST_2029,Distributor_2029,UK,Direct-to-Consumer,Medium,1932624.84
CUST_2030,Distributor_2030,UK,Retail Store,Small,1551541.4
CUST_2031,Distributor_2031,USA,Retail Store,Medium,1956004.46
CUST_2032,Distributor_2032,South Korea,Retail Store,Small,1481982.57
CUST_2033,Distributor_2033,South Korea,Retail Store,Small,579849.32
CUST_2034,Distributor_2034,USA,Retail Store,Medium,558290.23
CUST_2035,Distributor_2035,UAE,Direct-to-Consumer,Small,1963697.5
CUST_2036,Distributor_2036,Japan,Direct-to-Consumer,Medium,1432480.32
CUST_2037,Distributor_2037,USA,Retail Store,Medium,1650655.57
CUST_2038,Distributor_2038,Germany,Direct-to-Consumer,Medium,330061.69
CUST_2039,Distributor_2039,India,Direct-to-Consumer,Medium,1182498.74
CUST_2040,Distributor_2040,UK,Retail Store,Small,646494.89
CUST_2041,Distributor_2041,Vietnam,Direct-to-Consumer,Small,1431737.91
CUST_2042,Distributor_2042,India,Online Retail,Medium,753572.31
CUST_2043,Distributor_2043,UAE,Retail Store,Small,187858.39
CUST_2044,Distributor_2044,South Korea,Retail Store,Medium,634754.82
CUST_2045,Distributor_2045,UK,Retail Store,Medium,1641310.68
CUST_2046,Distributor_2046,USA,Retail Store,Medium,811076.32
CUST_2047,Distributor_2047,India,Distributor,Small,851337.98
CUST_2048,Distributor_2048,India,Online Retail,Medium,1824922.48
CUST_2049,Distributor_2049,UAE,Direct-to-Consumer,Small,232440.84
CUST_2050,Distributor_2050,UAE,Retail Store,Small,590431.49
CUST_2051,Distributor_2051,Germany,Retail Store,Medium,1485269.03
CUST_2052,Distributor_2052,Japan,Online Retail,Small,1769852.33
CUST_2053,Distributor_2053,USA,Distributor,Medium,1710583.73
CUST_2054,Distributor_2054,Vietnam,Direct-to-Consumer,Medium,719586.69
CUST_2055,Distributor_2055,Vietnam,Direct-to-Consumer,Medium,66807.06
CUST_2056,Distributor_2056,South Korea,Direct-to-Consumer,Small,898820.81
CUST_2057,Distributor_2057,Japan,Direct-to-Consumer,Small,64553.12
CUST_2058,Distributor_2058,UK,Distributor,Medium,333758.74
CUST_2059,Distributor_2059,Japan,Distributor,Medium,504386.98
