inventory_id,product_id,facility_id,stock_level,safety_stock_level,reorder_point
INV_003029,PROD_066,FAC_23,38,19,33
INV_003030,PROD_146,FAC_24,38,23,30
INV_003031,PROD_090,FAC_02,45,11,18
INV_003032,PROD_021,FAC_14,55,17,25
INV_003033,PROD_095,FAC_12,38,15,28
INV_003034,PROD_121,FAC_14,37,22,31
INV_003035,PROD_140,FAC_13,43,16,21
INV_003036,PROD_103,FAC_11,52,12,17
INV_003037,PROD_126,FAC_06,48,16,25
INV_003038,PROD_102,FAC_19,37,12,25
INV_003039,PROD_047,FAC_16,37,23,32
INV_003040,PROD_001,FAC_25,50,14,24
INV_003041,PROD_044,FAC_09,54,19,25
INV_003042,PROD_040,FAC_18,42,13,27
INV_003043,PROD_084,FAC_23,40,20,27
INV_003044,PROD_019,FAC_19,47,10,16
INV_003045,PROD_119,FAC_25,45,18,31
INV_003046,PROD_118,FAC_07,40,21,34
INV_003047,PROD_086,FAC_20,54,16,27
INV_003048,PROD_107,FAC_11,50,20,33
INV_003049,PROD_142,FAC_10,34,19,24
INV_003050,PROD_095,FAC_18,30,11,20
INV_003051,PROD_101,FAC_11,40,23,34
INV_003052,PROD_008,FAC_21,41,17,29
INV_003053,PROD_136,FAC_24,55,21,31
INV_003054,PROD_083,FAC_22,54,14,21
INV_003055,PROD_075,FAC_13,47,10,15
INV_003056,PROD_099,FAC_25,52,21,31
INV_003057,PROD_107,FAC_09,59,13,26
INV_003058,PROD_005,FAC_08,50,15,20
INV_003059,PROD_027,FAC_13,34,24,32
INV_003060,PROD_088,FAC_25,52,18,30
INV_003061,PROD_038,FAC_17,42,18,30
INV_003062,PROD_044,FAC_15,59,21,34
INV_003063,PROD_037,FAC_10,35,11,18
INV_003064,PROD_026,FAC_10,58,15,21
INV_003065,PROD_041,FAC_17,42,24,35
INV_003066,PROD_090,FAC_18,56,12,25
INV_003067,PROD_072,FAC_03,40,19,31
INV_003068,PROD_087,FAC_15,41,18,32
INV_003069,PROD_057,FAC_18,49,18,29
INV_003070,PROD_082,FAC_15,54,22,35
INV_003071,PROD_016,FAC_14,46,10,15
INV_003072,PROD_057,FAC_03,51,16,25
INV_003073,PROD_016,FAC_11,58,24,32
INV_003074,PROD_106,FAC_23,41,20,27
INV_003075,PROD_011,FAC_18,38,15,29
INV_003076,PROD_041,FAC_20,38,20,28
INV_003077,PROD_120,FAC_18,38,22,31
INV_003078,PROD_026,FAC_21,57,21,26
INV_003079,PROD_027,FAC_01,49,22,30
INV_003080,PROD_067,FAC_15,31,12,23
INV_003081,PROD_103,FAC_25,55,19,30
INV_003082,PROD_130,FAC_25,59,11,20
INV_003083,PROD_136,FAC_04,59,11,19
INV_003084,PROD_033,FAC_13,59,14,23
INV_003085,PROD_044,FAC_12,49,12,25
INV_003086,PROD_038,FAC_09,32,18,24
INV_003087,PROD_121,FAC_25,49,22,36
INV_003088,PROD_088,FAC_07,48,12,21
INV_003089,PROD_073,FAC_17,33,21,30
INV_003090,PROD_038,FAC_11,47,11,20
INV_003091,PROD_096,FAC_01,40,24,35
INV_003092,PROD_082,FAC_17,56,17,22
INV_003093,PROD_127,FAC_23,51,21,31
INV_003094,PROD_063,FAC_12,56,10,20
INV_003095,PROD_012,FAC_15,49,12,19
INV_003096,PROD_031,FAC_02,32,11,25
INV_003097,PROD_142,FAC_08,40,23,29
INV_003098,PROD_068,FAC_16,39,16,22
INV_003099,PROD_021,FAC_11,57,23,33
INV_003100,PROD_127,FAC_16,48,18,30
INV_003101,PROD_003,FAC_04,51,24,38
INV_003102,PROD_143,FAC_18,35,13,25
INV_003103,PROD_028,FAC_20,55,22,30
INV_003104,PROD_006,FAC_15,51,15,24
INV_003105,PROD_088,FAC_20,31,17,26
INV_003106,PROD_075,FAC_22,54,17,29
INV_003107,PROD_128,FAC_25,37,16,21
INV_003108,PROD_088,FAC_16,54,18,30
INV_003109,PROD_141,FAC_21,55,18,26
INV_003110,PROD_051,FAC_14,55,17,30
INV_003111,PROD_077,FAC_23,48,11,22
INV_003112,PROD_026,FAC_12,42,12,19
INV_003113,PROD_078,FAC_24,58,22,33
INV_003114,PROD_078,FAC_05,40,15,26
INV_003115,PROD_080,FAC_01,44,18,32
INV_003116,PROD_035,FAC_17,33,23,37
INV_003117,PROD_029,FAC_23,42,20,25
INV_003118,PROD_023,FAC_18,46,10,17
INV_003119,PROD_138,FAC_12,40,16,25
INV_003120,PROD_146,FAC_22,34,15,27
INV_003121,PROD_034,FAC_02,33,19,33
INV_003122,PROD_026,FAC_21,48,18,28
INV_003123,PROD_113,FAC_16,35,19,31
INV_003124,PROD_145,FAC_08,54,22,27
INV_003125,PROD_124,FAC_21,38,11,20
INV_003126,PROD_111,FAC_21,48,18,32
INV_003127,PROD_119,FAC_11,34,12,18
INV_003128,PROD_129,FAC_20,35,21,35
INV_003129,PROD_019,FAC_09,53,10,18
INV_003130,PROD_041,FAC_02,57,20,28
INV_003131,PROD_029,FAC_23,49,21,26
INV_003132,PROD_025,FAC_03,54,23,37
INV_003133,PROD_128,FAC_25,30,24,33
INV_003134,PROD_040,FAC_24,37,22,31
INV_003135,PROD_081,FAC_03,54,21,32
INV_003136,PROD_002,FAC_03,41,16,28
INV_003137,PROD_038,FAC_23,45,17,31
INV_003138,PROD_133,FAC_23,58,12,24
INV_003139,PROD_021,FAC_11,44,13,26
INV_003140,PROD_140,FAC_23,44,22,33
INV_003141,PROD_145,FAC_21,54,23,30
INV_003142,PROD_063,FAC_17,56,18,30
INV_003143,PROD_071,FAC_15,40,17,28
INV_003144,PROD_046,FAC_03,41,20,31
INV_003145,PROD_128,FAC_23,38,12,19
INV_003146,PROD_022,FAC_03,52,20,34
INV_003147,PROD_114,FAC_04,40,11,22
INV_003148,PROD_003,FAC_11,44,15,21
INV_003149,PROD_074,FAC_10,50,10,15
INV_003150,PROD_028,FAC_14,56,24,30
INV_003151,PROD_145,FAC_09,41,21,30
INV_003152,PROD_015,FAC_02,56,18,24
INV_003153,PROD_072,FAC_05,52,10,19
INV_003154,PROD_108,FAC_19,51,16,23
INV_003155,PROD_108,FAC_16,31,19,32
INV_003156,PROD_087,FAC_10,56,21,29
INV_003157,PROD_075,FAC_18,47,12,17
INV_003158,PROD_105,FAC_23,49,12,22
INV_003159,PROD_091,FAC_21,49,16,27
INV_003160,PROD_092,FAC_23,37,23,28
INV_003161,PROD_074,FAC_03,44,13,23
INV_003162,PROD_072,FAC_13,31,11,22
INV_003163,PROD_120,FAC_24,42,18,24
INV_003164,PROD_063,FAC_03,36,23,31
INV_003165,PROD_064,FAC_07,30,12,18
INV_003166,PROD_094,FAC_04,49,15,22
INV_003167,PROD_071,FAC_22,56,20,29
INV_003168,PROD_067,FAC_06,46,23,31
INV_003169,PROD_058,FAC_15,44,22,34
INV_003170,PROD_043,FAC_14,51,16,30
INV_003171,PROD_107,FAC_02,52,10,20
INV_003172,PROD_131,FAC_02,35,23,33
INV_003173,PROD_012,FAC_06,34,20,30
INV_003174,PROD_094,FAC_20,46,12,22
INV_003175,PROD_031,FAC_24,55,11,25
INV_003176,PROD_020,FAC_16,47,18,27
INV_003177,PROD_052,FAC_13,37,22,35
INV_003178,PROD_015,FAC_03,35,14,24
INV_003179,PROD_062,FAC_12,49,11,16
INV_003180,PROD_148,FAC_06,50,18,28
INV_003181,PROD_137,FAC_10,42,16,27
INV_003182,PROD_130,FAC_22,37,18,31
INV_003183,PROD_060,FAC_03,54,13,27
INV_003184,PROD_103,FAC_08,33,17,23
INV_003185,PROD_099,FAC_09,51,19,32
INV_003186,PROD_066,FAC_21,38,12,21
INV_003187,PROD_038,FAC_22,48,17,27
INV_003188,PROD_077,FAC_11,59,18,31
INV_003189,PROD_089,FAC_18,46,22,30
INV_003190,PROD_021,FAC_01,53,17,23
INV_003191,PROD_042,FAC_03,50,15,22
INV_003192,PROD_034,FAC_02,57,18,23
INV_003193,PROD_078,FAC_01,56,11,24
INV_003194,PROD_067,FAC_06,33,14,26
INV_003195,PROD_005,FAC_03,43,19,28
INV_003196,PROD_045,FAC_01,32,17,31
INV_003197,PROD_033,FAC_22,59,17,25
INV_003198,PROD_007,FAC_05,35,19,33
INV_003199,PROD_060,FAC_18,32,10,24
INV_003200,PROD_133,FAC_20,53,15,29
INV_003201,PROD_139,FAC_16,39,17,27
INV_003202,PROD_034,FAC_12,50,13,20
INV_003203,PROD_058,FAC_25,35,20,29
INV_003204,PROD_030,FAC_01,36,15,21
INV_003205,PROD_073,FAC_11,58,19,32
INV_003206,PROD_069,FAC_10,42,15,21
INV_003207,PROD_046,FAC_16,36,15,23
INV_003208,PROD_057,FAC_10,32,20,25
INV_003209,PROD_079,FAC_18,48,24,37
INV_003210,PROD_069,FAC_25,44,12,23
INV_003211,PROD_050,FAC_16,43,13,19
INV_003212,PROD_056,FAC_23,54,17,29
INV_003213,PROD_147,FAC_22,47,17,23
INV_003214,PROD_070,FAC_22,49,16,28
INV_003215,PROD_054,FAC_09,49,15,29
INV_003216,PROD_112,FAC_09,34,17,26
INV_003217,PROD_094,FAC_18,46,14,20
INV_003218,PROD_011,FAC_09,42,17,25
INV_003219,PROD_128,FAC_05,42,10,19
INV_003220,PROD_001,FAC_15,43,20,25
INV_003221,PROD_008,FAC_08,40,18,24
INV_003222,PROD_116,FAC_17,57,22,36
INV_003223,PROD_141,FAC_07,56,19,27
INV_003224,PROD_016,FAC_19,56,17,28
INV_003225,PROD_061,FAC_13,38,17,29
INV_003226,PROD_053,FAC_16,59,14,28
INV_003227,PROD_123,FAC_04,34,24,29
INV_003228,PROD_134,FAC_17,51,18,28
INV_003229,PROD_089,FAC_10,33,12,19
INV_003230,PROD_057,FAC_15,34,18,29
INV_003231,PROD_149,FAC_06,48,13,22
INV_003232,PROD_110,FAC_19,46,23,29
INV_003233,PROD_047,FAC_05,40,11,18
INV_003234,PROD_085,FAC_25,53,11,17
INV_003235,PROD_129,FAC_06,50,24,38
INV_003236,PROD_053,FAC_08,56,18,31
INV_003237,PROD_037,FAC_05,59,21,31
INV_003238,PROD_099,FAC_05,36,10,16
INV_003239,PROD_137,FAC_25,34,12,26
INV_003240,PROD_046,FAC_17,34,18,28
INV_003241,PROD_006,FAC_25,45,22,36
INV_003242,PROD_047,FAC_06,59,13,22
INV_003243,PROD_047,FAC_04,54,21,33
INV_003244,PROD_092,FAC_18,46,23,34
INV_003245,PROD_016,FAC_25,55,18,27
INV_003246,PROD_089,FAC_17,41,22,30
INV_003247,PROD_052,FAC_02,46,11,25
INV_003248,PROD_086,FAC_14,39,14,21
INV_003249,PROD_005,FAC_16,50,14,28
INV_003250,PROD_051,FAC_01,35,19,24
INV_003251,PROD_046,FAC_08,33,10,20
INV_003252,PROD_102,FAC_07,34,20,26
INV_003253,PROD_127,FAC_16,52,19,27
INV_003254,PROD_088,FAC_21,38,23,30
INV_003255,PROD_086,FAC_25,34,16,29
INV_003256,PROD_037,FAC_09,41,16,25
INV_003257,PROD_007,FAC_17,50,16,21
INV_003258,PROD_106,FAC_25,46,15,23
INV_003259,PROD_034,FAC_22,39,24,37
INV_003260,PROD_134,FAC_06,42,21,32
INV_003261,PROD_057,FAC_04,35,14,27
INV_003262,PROD_075,FAC_07,58,15,29
INV_003263,PROD_128,FAC_14,30,10,21
INV_003264,PROD_129,FAC_18,58,19,27
INV_003265,PROD_139,FAC_15,58,12,19
INV_003266,PROD_007,FAC_04,42,19,26
INV_003267,PROD_119,FAC_12,44,19,24
INV_003268,PROD_040,FAC_22,59,17,31
INV_003269,PROD_047,FAC_04,53,10,23
INV_003270,PROD_146,FAC_15,41,13,27
INV_003271,PROD_119,FAC_12,45,10,21
INV_003272,PROD_009,FAC_17,54,15,26
INV_003273,PROD_135,FAC_12,51,11,25
INV_003274,PROD_097,FAC_03,52,21,31
INV_003275,PROD_128,FAC_24,44,12,17
INV_003276,PROD_049,FAC_02,49,15,26
INV_003277,PROD_089,FAC_10,40,10,17
INV_003278,PROD_114,FAC_19,53,22,31
INV_003279,PROD_038,FAC_13,49,14,24
INV_003280,PROD_094,FAC_17,33,21,26
INV_003281,PROD_137,FAC_10,33,14,28
INV_003282,PROD_010,FAC_25,48,11,21
INV_003283,PROD_095,FAC_25,45,12,22
INV_003284,PROD_113,FAC_23,50,15,29
INV_003285,PROD_070,FAC_21,52,16,21
INV_003286,PROD_018,FAC_04,54,17,22
INV_003287,PROD_123,FAC_20,43,14,24
INV_003288,PROD_117,FAC_22,36,18,24
INV_003289,PROD_122,FAC_15,36,15,24
INV_003290,PROD_032,FAC_10,50,24,30
INV_003291,PROD_057,FAC_12,47,21,27
INV_003292,PROD_096,FAC_20,40,17,29
INV_003293,PROD_075,FAC_03,48,12,19
INV_003294,PROD_125,FAC_20,59,13,20
INV_003295,PROD_035,FAC_18,40,12,21
INV_003296,PROD_031,FAC_04,49,16,22
INV_003297,PROD_118,FAC_06,38,17,23
INV_003298,PROD_032,FAC_09,56,12,26
INV_003299,PROD_122,FAC_03,32,16,28
INV_003300,PROD_012,FAC_12,42,24,35
INV_003301,PROD_040,FAC_04,37,12,26
INV_003302,PROD_127,FAC_16,48,11,25
INV_003303,PROD_048,FAC_16,47,24,33
INV_003304,PROD_021,FAC_14,41,15,26
INV_003305,PROD_025,FAC_15,32,12,24
INV_003306,PROD_018,FAC_09,43,23,28
INV_003307,PROD_002,FAC_05,45,17,22
INV_003308,PROD_111,FAC_25,37,15,24
INV_003309,PROD_083,FAC_15,42,23,30
INV_003310,PROD_093,FAC_24,33,23,37
INV_003311,PROD_120,FAC_14,57,22,27
INV_003312,PROD_049,FAC_07,55,10,16
INV_003313,PROD_133,FAC_16,39,21,35
INV_003314,PROD_090,FAC_07,31,21,32
INV_003315,PROD_041,FAC_23,35,21,34
INV_003316,PROD_144,FAC_07,51,11,25
INV_003317,PROD_018,FAC_18,30,11,17
INV_003318,PROD_124,FAC_15,32,21,33
INV_003319,PROD_043,FAC_21,57,23,29
INV_003320,PROD_074,FAC_13,40,24,31
INV_003321,PROD_049,FAC_07,41,16,29
INV_003322,PROD_079,FAC_10,50,24,37
INV_003323,PROD_112,FAC_11,44,23,33
INV_003324,PROD_078,FAC_12,59,20,34
INV_003325,PROD_134,FAC_23,53,21,27
INV_003326,PROD_132,FAC_01,31,12,18
INV_003327,PROD_113,FAC_25,55,17,26
INV_003328,PROD_130,FAC_13,58,14,25
INV_003329,PROD_106,FAC_15,31,23,35
INV_003330,PROD_066,FAC_10,43,23,29
INV_003331,PROD_058,FAC_15,58,13,27
INV_003332,PROD_116,FAC_15,53,22,32
INV_003333,PROD_099,FAC_08,41,15,26
INV_003334,PROD_094,FAC_09,47,21,35
INV_003335,PROD_013,FAC_10,39,18,32
INV_003336,PROD_016,FAC_12,56,20,34
INV_003337,PROD_043,FAC_04,56,15,25
INV_003338,PROD_013,FAC_11,53,19,33
INV_003339,PROD_009,FAC_14,34,17,22
INV_003340,PROD_056,FAC_22,39,15,29
INV_003341,PROD_127,FAC_22,30,17,28
INV_003342,PROD_026,FAC_24,50,20,25
INV_003343,PROD_039,FAC_07,59,12,21
INV_003344,PROD_032,FAC_11,51,11,22
INV_003345,PROD_129,FAC_06,58,14,19
INV_003346,PROD_033,FAC_21,52,19,29
INV_003347,PROD_092,FAC_05,38,20,34
INV_003348,PROD_033,FAC_11,32,15,29
INV_003349,PROD_129,FAC_19,51,19,26
INV_003350,PROD_140,FAC_10,54,16,23
INV_003351,PROD_126,FAC_04,51,11,21
INV_003352,PROD_146,FAC_10,54,22,29
INV_003353,PROD_043,FAC_23,40,22,31
INV_003354,PROD_110,FAC_20,56,22,30
INV_003355,PROD_024,FAC_06,32,19,24
INV_003356,PROD_033,FAC_09,55,22,30
INV_003357,PROD_049,FAC_25,45,21,30
INV_003358,PROD_112,FAC_22,55,11,23
INV_003359,PROD_057,FAC_08,47,18,32
INV_003360,PROD_005,FAC_11,56,16,30
INV_003361,PROD_145,FAC_24,43,20,31
INV_003362,PROD_039,FAC_01,39,23,31
INV_003363,PROD_017,FAC_12,40,11,24
INV_003364,PROD_107,FAC_17,36,18,26
INV_003365,PROD_144,FAC_13,37,18,32
INV_003366,PROD_073,FAC_08,32,17,27
INV_003367,PROD_140,FAC_17,43,13,19
INV_003368,PROD_067,FAC_18,40,18,30
INV_003369,PROD_131,FAC_04,46,23,35
INV_003370,PROD_063,FAC_23,55,20,33
INV_003371,PROD_126,FAC_09,37,20,33
INV_003372,PROD_051,FAC_15,49,10,15
INV_003373,PROD_076,FAC_08,49,15,24
INV_003374,PROD_079,FAC_03,47,18,29
INV_003375,PROD_082,FAC_25,40,22,34
INV_003376,PROD_002,FAC_14,56,23,32
INV_003377,PROD_079,FAC_11,39,21,26
INV_003378,PROD_130,FAC_14,32,14,26
INV_003379,PROD_075,FAC_15,52,15,20
INV_003380,PROD_065,FAC_06,56,13,19
INV_003381,PROD_086,FAC_17,48,14,19
INV_003382,PROD_134,FAC_21,44,11,21
INV_003383,PROD_001,FAC_23,40,19,33
INV_003384,PROD_088,FAC_22,37,13,20
INV_003385,PROD_006,FAC_07,55,21,29
INV_003386,PROD_034,FAC_05,47,17,23
INV_003387,PROD_114,FAC_25,50,15,28
INV_003388,PROD_120,FAC_07,47,18,29
INV_003389,PROD_136,FAC_25,42,12,26
INV_003390,PROD_135,FAC_06,54,23,30
INV_003391,PROD_031,FAC_07,59,13,23
INV_003392,PROD_048,FAC_03,59,18,26
INV_003393,PROD_121,FAC_19,40,21,28
INV_003394,PROD_020,FAC_21,56,22,36
INV_003395,PROD_147,FAC_21,35,17,28
INV_003396,PROD_077,FAC_07,30,13,25
INV_003397,PROD_024,FAC_15,49,11,17
INV_003398,PROD_105,FAC_09,40,17,30
INV_003399,PROD_108,FAC_13,56,18,23
INV_003400,PROD_102,FAC_08,36,11,18
INV_003401,PROD_093,FAC_22,32,20,32
INV_003402,PROD_053,FAC_02,50,19,26
INV_003403,PROD_099,FAC_23,31,24,29
INV_003404,PROD_088,FAC_22,40,16,23
INV_003405,PROD_022,FAC_01,57,14,19
INV_003406,PROD_095,FAC_12,36,18,23
INV_003407,PROD_094,FAC_15,36,15,24
INV_003408,PROD_133,FAC_12,34,24,35
INV_003409,PROD_149,FAC_19,44,19,27
INV_003410,PROD_123,FAC_16,58,24,29
INV_003411,PROD_052,FAC_21,34,15,21
INV_003412,PROD_096,FAC_12,57,13,22
INV_003413,PROD_068,FAC_24,57,23,37
INV_003414,PROD_088,FAC_08,42,14,19
INV_003415,PROD_016,FAC_08,57,20,31
INV_003416,PROD_052,FAC_13,58,15,20
INV_003417,PROD_054,FAC_22,49,20,27
INV_003418,PROD_105,FAC_03,54,19,33
INV_003419,PROD_072,FAC_14,36,22,31
INV_003420,PROD_049,FAC_18,46,13,19
INV_003421,PROD_012,FAC_11,41,15,28
INV_003422,PROD_065,FAC_11,31,13,22
INV_003423,PROD_073,FAC_22,43,23,29
INV_003424,PROD_082,FAC_11,53,13,19
INV_003425,PROD_072,FAC_05,59,10,21
INV_003426,PROD_055,FAC_17,56,18,26
INV_003427,PROD_043,FAC_08,31,10,22
INV_003428,PROD_020,FAC_04,51,21,35
INV_003429,PROD_041,FAC_24,55,19,28
INV_003430,PROD_058,FAC_06,41,11,20
INV_003431,PROD_010,FAC_02,40,15,26
INV_003432,PROD_109,FAC_19,41,16,29
INV_003433,PROD_045,FAC_04,39,10,15
INV_003434,PROD_076,FAC_04,49,18,30
INV_003435,PROD_105,FAC_09,56,24,33
INV_003436,PROD_107,FAC_14,34,22,27
INV_003437,PROD_095,FAC_13,54,14,26
INV_003438,PROD_117,FAC_20,54,21,33
INV_003439,PROD_006,FAC_18,31,12,19
INV_003440,PROD_130,FAC_11,39,13,22
INV_003441,PROD_032,FAC_25,30,11,18
INV_003442,PROD_059,FAC_13,43,23,33
INV_003443,PROD_004,FAC_21,53,21,30
INV_003444,PROD_102,FAC_18,42,24,33
INV_003445,PROD_125,FAC_16,31,13,22
INV_003446,PROD_087,FAC_20,31,10,24
INV_003447,PROD_003,FAC_08,38,17,25
INV_003448,PROD_027,FAC_22,56,24,36
INV_003449,PROD_031,FAC_10,54,18,24
INV_003450,PROD_067,FAC_18,30,11,22
INV_003451,PROD_105,FAC_18,31,20,30
INV_003452,PROD_069,FAC_25,35,11,18
INV_003453,PROD_063,FAC_05,44,16,24
INV_003454,PROD_053,FAC_04,44,14,24
INV_003455,PROD_113,FAC_21,51,17,24
INV_003456,PROD_136,FAC_21,54,11,17
INV_003457,PROD_039,FAC_06,35,21,32
INV_003458,PROD_052,FAC_01,34,24,32
INV_003459,PROD_024,FAC_21,42,20,27
INV_003460,PROD_119,FAC_20,54,14,27
INV_003461,PROD_070,FAC_16,42,16,22
INV_003462,PROD_043,FAC_09,52,17,27
INV_003463,PROD_072,FAC_24,45,16,27
INV_003464,PROD_085,FAC_25,32,17,31
INV_003465,PROD_086,FAC_23,40,18,26
INV_003466,PROD_042,FAC_02,41,13,18
INV_003467,PROD_091,FAC_11,34,15,21
INV_003468,PROD_133,FAC_23,36,10,21
INV_003469,PROD_043,FAC_15,42,19,32
INV_003470,PROD_108,FAC_20,57,20,33
INV_003471,PROD_001,FAC_19,38,16,27
INV_003472,PROD_106,FAC_03,40,16,26
INV_003473,PROD_108,FAC_01,44,11,22
INV_003474,PROD_076,FAC_16,44,12,19
INV_003475,PROD_025,FAC_02,39,14,27
INV_003476,PROD_098,FAC_02,39,24,29
INV_003477,PROD_088,FAC_22,54,10,23
INV_003478,PROD_064,FAC_03,58,18,26
INV_003479,PROD_055,FAC_15,51,14,26
INV_003480,PROD_050,FAC_12,39,23,36
INV_003481,PROD_039,FAC_09,54,12,24
INV_003482,PROD_058,FAC_03,48,11,25
INV_003483,PROD_147,FAC_13,34,14,28
INV_003484,PROD_014,FAC_03,50,13,23
INV_003485,PROD_060,FAC_13,36,13,25
INV_003486,PROD_070,FAC_13,57,18,30
INV_003487,PROD_140,FAC_17,47,19,26
INV_003488,PROD_019,FAC_10,48,12,24
INV_003489,PROD_009,FAC_13,39,24,31
INV_003490,PROD_057,FAC_18,56,23,33
INV_003491,PROD_146,FAC_05,33,14,28
INV_003492,PROD_112,FAC_05,47,14,19
INV_003493,PROD_143,FAC_08,41,21,32
INV_003494,PROD_038,FAC_25,58,20,33
INV_003495,PROD_116,FAC_12,40,14,23
INV_003496,PROD_107,FAC_14,47,22,29
INV_003497,PROD_004,FAC_13,49,19,24
INV_003498,PROD_145,FAC_22,50,19,30
INV_003499,PROD_026,FAC_04,47,10,16
INV_003500,PROD_138,FAC_14,52,16,26
INV_003501,PROD_142,FAC_18,54,12,25
INV_003502,PROD_138,FAC_01,35,21,26
INV_003503,PROD_027,FAC_21,43,11,22
INV_003504,PROD_148,FAC_13,56,15,20
INV_003505,PROD_049,FAC_25,34,22,32
INV_003506,PROD_002,FAC_23,58,23,30
INV_003507,PROD_126,FAC_05,41,21,31
INV_003508,PROD_094,FAC_19,33,24,31
INV_003509,PROD_149,FAC_12,44,15,24
INV_003510,PROD_036,FAC_15,31,12,17
INV_003511,PROD_048,FAC_15,56,24,33
INV_003512,PROD_083,FAC_12,59,22,30
INV_003513,PROD_003,FAC_21,42,24,38
INV_003514,PROD_082,FAC_22,46,19,29
INV_003515,PROD_001,FAC_17,47,15,28
INV_003516,PROD_018,FAC_11,52,17,24
INV_003517,PROD_006,FAC_24,47,14,28
INV_003518,PROD_100,FAC_22,53,10,18
INV_003519,PROD_066,FAC_19,47,22,34
INV_003520,PROD_112,FAC_07,46,13,20
INV_003521,PROD_114,FAC_03,44,20,34
INV_003522,PROD_097,FAC_09,32,16,28
INV_003523,PROD_117,FAC_08,40,13,21
INV_003524,PROD_052,FAC_18,51,16,30
INV_003525,PROD_043,FAC_01,34,21,26
INV_003526,PROD_014,FAC_07,59,23,32
INV_003527,PROD_048,FAC_02,43,24,32
INV_003528,PROD_108,FAC_03,51,24,38
INV_003529,PROD_136,FAC_08,55,24,37
INV_003530,PROD_059,FAC_20,36,24,37
INV_003531,PROD_130,FAC_24,56,16,28
INV_003532,PROD_090,FAC_12,57,23,28
INV_003533,PROD_044,FAC_10,57,19,27
INV_003534,PROD_059,FAC_15,35,12,26
INV_003535,PROD_124,FAC_21,58,12,22
INV_003536,PROD_144,FAC_21,44,24,34
INV_003537,PROD_131,FAC_25,45,20,31
INV_003538,PROD_062,FAC_14,54,14,24
INV_003539,PROD_067,FAC_18,54,24,31
INV_003540,PROD_051,FAC_22,48,16,26
INV_003541,PROD_015,FAC_15,49,11,23
INV_003542,PROD_076,FAC_09,47,24,34
INV_003543,PROD_109,FAC_23,32,24,35
INV_003544,PROD_064,FAC_17,58,11,20
INV_003545,PROD_103,FAC_20,59,16,24
INV_003546,PROD_035,FAC_09,49,18,24
INV_003547,PROD_113,FAC_06,50,18,31
INV_003548,PROD_052,FAC_08,46,12,19
INV_003549,PROD_098,FAC_13,39,19,30
INV_003550,PROD_077,FAC_06,44,11,20
INV_003551,PROD_082,FAC_14,38,12,25
INV_003552,PROD_111,FAC_22,57,10,20
INV_003553,PROD_070,FAC_11,34,20,30
INV_003554,PROD_136,FAC_23,42,17,26
INV_003555,PROD_090,FAC_24,58,12,19
INV_003556,PROD_137,FAC_21,35,22,27
INV_003557,PROD_070,FAC_03,49,15,21
INV_003558,PROD_047,FAC_09,37,13,23
INV_003559,PROD_028,FAC_08,49,10,18
INV_003560,PROD_122,FAC_01,40,14,26
INV_003561,PROD_032,FAC_06,52,20,33
INV_003562,PROD_074,FAC_22,58,16,26
INV_003563,PROD_056,FAC_19,50,15,24
INV_003564,PROD_132,FAC_03,47,13,27
INV_003565,PROD_103,FAC_01,37,21,34
INV_003566,PROD_043,FAC_11,45,12,22
INV_003567,PROD_121,FAC_04,57,21,30
INV_003568,PROD_099,FAC_08,46,18,32
INV_003569,PROD_062,FAC_11,35,10,17
INV_003570,PROD_081,FAC_25,55,24,38
INV_003571,PROD_115,FAC_08,30,21,32
INV_003572,PROD_019,FAC_20,42,10,23
INV_003573,PROD_114,FAC_19,37,21,33
INV_003574,PROD_035,FAC_09,42,13,26
INV_003575,PROD_068,FAC_12,30,16,28
INV_003576,PROD_113,FAC_17,39,21,30
INV_003577,PROD_020,FAC_14,37,10,16
INV_003578,PROD_028,FAC_15,33,18,24
INV_003579,PROD_037,FAC_18,52,14,22
INV_003580,PROD_061,FAC_13,51,16,23
INV_003581,PROD_053,FAC_09,30,21,31
INV_003582,PROD_058,FAC_24,45,22,28
INV_003583,PROD_063,FAC_24,35,21,34
INV_003584,PROD_048,FAC_24,51,22,28
INV_003585,PROD_077,FAC_01,59,20,34
INV_003586,PROD_115,FAC_04,38,13,23
INV_003587,PROD_072,FAC_22,39,12,23
INV_003588,PROD_061,FAC_10,32,23,28
INV_003589,PROD_110,FAC_06,56,14,21
INV_003590,PROD_101,FAC_15,58,11,22
INV_003591,PROD_068,FAC_21,36,23,36
INV_003592,PROD_150,FAC_18,42,16,25
INV_003593,PROD_081,FAC_01,33,18,26
INV_003594,PROD_073,FAC_18,50,23,29
INV_003595,PROD_112,FAC_07,39,17,22
INV_003596,PROD_135,FAC_09,47,13,18
INV_003597,PROD_062,FAC_03,53,12,21
INV_003598,PROD_114,FAC_17,57,17,24
INV_003599,PROD_020,FAC_06,42,18,27
INV_003600,PROD_049,FAC_06,57,13,27
INV_003601,PROD_014,FAC_03,40,11,25
INV_003602,PROD_097,FAC_01,36,16,30
INV_003603,PROD_055,FAC_18,42,18,28
INV_003604,PROD_130,FAC_13,39,10,23
INV_003605,PROD_026,FAC_01,44,24,37
INV_003606,PROD_035,FAC_18,58,11,23
INV_003607,PROD_132,FAC_06,31,12,23
INV_003608,PROD_054,FAC_25,54,20,34
INV_003609,PROD_150,FAC_06,34,19,30
